Date,Open,High,Low,Close,Adj Close,Volume
2004-03-02,0.143565,0.143606,0.140044,0.140154,0.140154,0
2004-03-03,0.140103,0.141417,0.139252,0.141020,0.141020,0
2004-03-04,0.141008,0.141838,0.140272,0.140960,0.140960,0
2004-03-05,0.140966,0.143266,0.140635,0.142479,0.142479,0
2004-03-08,0.142446,0.143556,0.142185,0.143534,0.143534,0
2004-03-09,0.143540,0.144603,0.142904,0.143217,0.143217,0
2004-03-10,0.143540,0.144603,0.140530,0.141022,0.141022,0
2004-03-11,0.141034,0.144732,0.140227,0.144304,0.144304,0
2004-03-12,0.144304,0.144446,0.142580,0.143993,0.143993,0
2004-03-15,0.143693,0.145465,0.143653,0.144776,0.144776,0
2004-03-16,0.144770,0.146201,0.144484,0.144917,0.144917,0
2004-03-17,0.144869,0.145317,0.143935,0.144454,0.144454,0
2004-03-18,0.144373,0.145815,0.144240,0.145556,0.145556,0
2004-03-19,0.145603,0.145847,0.144421,0.145252,0.145252,0
2004-03-22,0.145182,0.146908,0.144498,0.146417,0.146417,0
2004-03-23,0.146404,0.146739,0.145507,0.146192,0.146192,0
2004-03-24,0.146199,0.146531,0.143585,0.144256,0.144256,0
2004-03-25,0.144263,0.144536,0.143135,0.143993,0.143993,0
2004-03-26,0.143995,0.144611,0.143109,0.143670,0.143670,0
2004-03-29,0.143608,0.144419,0.142963,0.144381,0.144381,0
2004-03-30,0.144377,0.145317,0.144044,0.144896,0.144896,0
2004-03-31,0.144862,0.146254,0.144764,0.146062,0.146062,0
2004-04-01,0.146056,0.147154,0.145248,0.146714,0.146714,0
2004-04-02,0.146692,0.146854,0.144175,0.144471,0.144471,0
2004-04-05,0.144331,0.144818,0.143139,0.143655,0.143655,0
2004-04-06,0.143629,0.144896,0.143347,0.144661,0.144661,0
2004-04-07,0.144774,0.146043,0.143949,0.145535,0.145535,0
2004-04-08,0.145666,0.146135,0.143761,0.144277,0.144277,0
2004-04-09,0.144302,0.144686,0.143924,0.144074,0.144074,0
2004-04-12,0.144024,0.144213,0.143308,0.143618,0.143618,0
2004-04-13,0.143585,0.144411,0.142882,0.143916,0.143916,0
2004-04-14,0.143904,0.144463,0.143182,0.144067,0.144067,0
2004-04-15,0.144165,0.144936,0.143606,0.144720,0.144720,0
2004-04-16,0.144875,0.145773,0.144009,0.144940,0.144940,0
2004-04-19,0.145262,0.145862,0.144772,0.145083,0.145083,0
2004-04-20,0.144875,0.145129,0.142774,0.143113,0.143113,0
2004-04-21,0.143162,0.144340,0.142511,0.142927,0.142927,0
2004-04-22,0.142908,0.144886,0.142727,0.144789,0.144789,0
2004-04-23,0.144795,0.145049,0.142814,0.143351,0.143351,0
2004-04-26,0.142953,0.144288,0.142539,0.143999,0.143999,0
2004-04-27,0.143962,0.145172,0.143653,0.144967,0.144967,0
2004-04-28,0.144974,0.145484,0.144467,0.144785,0.144785,0
2004-04-29,0.144760,0.146619,0.144358,0.145964,0.145964,0
2004-04-30,0.145964,0.146323,0.145180,0.145758,0.145758,0
2004-05-03,0.145785,0.145907,0.144791,0.144869,0.144869,0
2004-05-04,0.144879,0.147693,0.144869,0.147347,0.147347,0
2004-05-05,0.147351,0.149227,0.147306,0.148646,0.148646,0
2004-05-06,0.148646,0.149169,0.148188,0.148408,0.148408,0
2004-05-07,0.148401,0.149392,0.146447,0.146533,0.146533,0
2004-05-10,0.146808,0.146808,0.145003,0.145241,0.145241,0
2004-05-11,0.145218,0.145656,0.143447,0.144333,0.144333,0
2004-05-12,0.144333,0.145870,0.143792,0.145389,0.145389,0
2004-05-13,0.145389,0.145730,0.144229,0.144406,0.144406,0
2004-05-14,0.144406,0.144831,0.143980,0.144613,0.144613,0
2004-05-17,0.144766,0.146169,0.144590,0.145522,0.145522,0
2004-05-18,0.145592,0.145787,0.144386,0.144603,0.144603,0
2004-05-19,0.144565,0.145622,0.144202,0.145315,0.145315,0
2004-05-20,0.145315,0.145582,0.143831,0.144651,0.144651,0
2004-05-21,0.144682,0.146351,0.144592,0.145503,0.145503,0
2004-05-24,0.145499,0.145992,0.144993,0.145656,0.145656,0
2004-05-25,0.145751,0.147399,0.145516,0.146977,0.146977,0
2004-05-26,0.146979,0.147979,0.146776,0.147608,0.147608,0
2004-05-27,0.147656,0.149696,0.147438,0.149200,0.149200,0
2004-05-28,0.149187,0.149537,0.148613,0.148761,0.148761,0
2004-05-31,0.148967,0.149198,0.148289,0.148675,0.148675,0
2004-06-01,0.148670,0.150019,0.148443,0.149519,0.149519,0
2004-06-02,0.149463,0.150401,0.148610,0.148776,0.148776,0
2004-06-03,0.148880,0.149530,0.148610,0.149131,0.149131,0
2004-06-04,0.149138,0.150322,0.148823,0.150089,0.150089,0
2004-06-07,0.150331,0.150850,0.150193,0.150512,0.150512,0
2004-06-08,0.150577,0.150984,0.149468,0.149533,0.149533,0
2004-06-09,0.149779,0.149846,0.147104,0.147278,0.147278,0
2004-06-10,0.147301,0.147656,0.145311,0.146514,0.146514,0
2004-06-11,0.146520,0.146563,0.144402,0.144919,0.144919,0
2004-06-14,0.144215,0.145237,0.143195,0.144800,0.144800,0
2004-06-15,0.144833,0.146787,0.144712,0.146623,0.146623,0
2004-06-16,0.146587,0.146763,0.144001,0.144319,0.144319,0
2004-06-17,0.144325,0.145043,0.143839,0.144196,0.144196,0
2004-06-18,0.144136,0.145690,0.143076,0.145397,0.145397,0
2004-06-21,0.145516,0.145645,0.144450,0.144938,0.144938,0
2004-06-22,0.144993,0.145527,0.144615,0.145493,0.145493,0
2004-06-23,0.145493,0.146338,0.144015,0.144286,0.144286,0
2004-06-24,0.144261,0.145896,0.143686,0.145705,0.145705,0
2004-06-25,0.145688,0.146834,0.145216,0.146479,0.146479,0
2004-06-28,0.146673,0.147169,0.146013,0.146520,0.146520,0
2004-06-29,0.146387,0.146557,0.144599,0.144959,0.144959,0
2004-06-30,0.144831,0.144928,0.143784,0.144275,0.144275,0
2004-07-01,0.144275,0.144816,0.143379,0.143761,0.143761,0
2004-07-02,0.143707,0.145005,0.142714,0.144724,0.144724,0
2004-07-05,0.144907,0.145146,0.144532,0.144915,0.144915,0
2004-07-06,0.144917,0.145836,0.144785,0.145262,0.145262,0
2004-07-07,0.145250,0.147189,0.145184,0.146890,0.146890,0
2004-07-08,0.146897,0.147091,0.146011,0.146284,0.146284,0
2004-07-09,0.146295,0.146860,0.146081,0.146828,0.146828,0
2004-07-12,0.146744,0.147070,0.146340,0.146615,0.146615,0
2004-07-13,0.146604,0.146660,0.144691,0.145218,0.145218,0
2004-07-14,0.145233,0.146152,0.144854,0.145275,0.145275,0
2004-07-15,0.145275,0.146032,0.145001,0.145964,0.145964,0
2004-07-16,0.145964,0.146897,0.145499,0.146651,0.146651,0
2004-07-19,0.146739,0.147016,0.146329,0.146460,0.146460,0
2004-07-20,0.146454,0.146951,0.145079,0.145391,0.145391,0
2004-07-21,0.145410,0.145529,0.143980,0.144686,0.144686,0
2004-07-22,0.144513,0.144999,0.144130,0.144421,0.144421,0
2004-07-23,0.144434,0.144525,0.142045,0.142078,0.142078,0
2004-07-26,0.142213,0.143577,0.142080,0.143164,0.143164,0
2004-07-27,0.143105,0.143624,0.141699,0.142056,0.142056,0
2004-07-28,0.142049,0.143010,0.141862,0.142574,0.142574,0
2004-07-29,0.142643,0.143193,0.142019,0.142511,0.142511,0
2004-07-30,0.142458,0.143872,0.142318,0.142554,0.142554,0
2004-08-02,0.142684,0.143649,0.142363,0.142440,0.142440,0
2004-08-03,0.142446,0.143421,0.142389,0.143113,0.143113,0
2004-08-04,0.142947,0.143726,0.142326,0.143618,0.143618,0
2004-08-05,0.143627,0.144774,0.143449,0.144509,0.144509,0
2004-08-06,0.144513,0.147280,0.144352,0.147128,0.147128,0
2004-08-09,0.147135,0.148074,0.146890,0.147846,0.147846,0
2004-08-10,0.147892,0.148181,0.146615,0.146880,0.146880,0
2004-08-11,0.146929,0.147286,0.146404,0.147005,0.147005,0
2004-08-12,0.147005,0.147837,0.146936,0.147393,0.147393,0
2004-08-13,0.147493,0.149663,0.146899,0.149501,0.149501,0
2004-08-16,0.149513,0.149689,0.148954,0.149457,0.149457,0
2004-08-17,0.149457,0.149716,0.148430,0.148960,0.148960,0
2004-08-18,0.148965,0.149238,0.147883,0.148533,0.148533,0
2004-08-19,0.148527,0.149815,0.148346,0.149757,0.149757,0
2004-08-20,0.149757,0.149925,0.148832,0.148971,0.148971,0
2004-08-23,0.149031,0.149312,0.146815,0.147042,0.147042,0
2004-08-24,0.147102,0.147232,0.145186,0.145584,0.145584,0
2004-08-25,0.145565,0.145804,0.145031,0.145113,0.145113,0
2004-08-26,0.145089,0.145317,0.144638,0.145064,0.145064,0
2004-08-27,0.144919,0.145450,0.143548,0.143695,0.143695,0
2004-08-30,0.143939,0.144363,0.143293,0.143771,0.143771,0
2004-08-31,0.143788,0.145817,0.143384,0.145660,0.145660,0
2004-09-01,0.145662,0.146334,0.145203,0.146167,0.146167,0
2004-09-02,0.146039,0.146557,0.145796,0.146451,0.146451,0
2004-09-03,0.146402,0.146729,0.144705,0.144705,0.144705,0
2004-09-06,0.144835,0.145351,0.144789,0.144844,0.144844,0
2004-09-07,0.144879,0.145410,0.144749,0.145085,0.145085,0
2004-09-08,0.145079,0.146379,0.144402,0.146381,0.146381,0
2004-09-09,0.146314,0.147719,0.146122,0.147695,0.147695,0
2004-09-10,0.147689,0.147973,0.146456,0.146836,0.146836,0
2004-09-13,0.147059,0.147210,0.146464,0.146821,0.146821,0
2004-09-14,0.146977,0.147089,0.146032,0.146304,0.146304,0
2004-09-15,0.146214,0.146295,0.144425,0.144688,0.144688,0
2004-09-16,0.144749,0.144844,0.143715,0.144609,0.144609,0
2004-09-17,0.144553,0.145049,0.144169,0.144670,0.144670,0
2004-09-20,0.144500,0.145229,0.144084,0.145092,0.145092,0
2004-09-21,0.145085,0.146763,0.145039,0.146201,0.146201,0
2004-09-22,0.146201,0.146645,0.145182,0.146486,0.146486,0
2004-09-23,0.146492,0.148106,0.146426,0.147380,0.147380,0
2004-09-24,0.147421,0.148181,0.146177,0.147063,0.147063,0
2004-09-27,0.147184,0.147319,0.146492,0.146990,0.146990,0
2004-09-28,0.147003,0.148056,0.146709,0.147680,0.147680,0
2004-09-29,0.147647,0.147868,0.147249,0.147588,0.147588,0
2004-09-30,0.147645,0.149205,0.147080,0.149065,0.149065,0
2004-10-01,0.149027,0.150001,0.148675,0.149775,0.149775,0
2004-10-04,0.149490,0.149611,0.147715,0.148164,0.148164,0
2004-10-05,0.148467,0.149174,0.147885,0.148909,0.148909,0
2004-10-06,0.148909,0.149120,0.148216,0.148527,0.148527,0
2004-10-07,0.148593,0.148872,0.148302,0.148776,0.148776,0
2004-10-08,0.148531,0.149981,0.148150,0.149577,0.149577,0
2004-10-11,0.149750,0.150807,0.149472,0.150509,0.150509,0
2004-10-12,0.150521,0.150568,0.149835,0.149954,0.149954,0
2004-10-13,0.149936,0.150809,0.148725,0.150716,0.150716,0
2004-10-14,0.150421,0.151582,0.150376,0.151329,0.151329,0
2004-10-15,0.151339,0.152541,0.150759,0.151821,0.151821,0
2004-10-18,0.152013,0.152472,0.151400,0.151960,0.151960,0
2004-10-19,0.151960,0.152084,0.151403,0.151763,0.151763,0
2004-10-20,0.151826,0.153523,0.151220,0.152959,0.152959,0
2004-10-21,0.152905,0.153676,0.152884,0.153395,0.153395,0
2004-10-22,0.153492,0.154636,0.153186,0.154533,0.154533,0
2004-10-25,0.154935,0.156082,0.154923,0.155707,0.155707,0
2004-10-26,0.155690,0.156287,0.155072,0.155997,0.155997,0
2004-10-27,0.155984,0.157290,0.155123,0.155395,0.155395,0
2004-10-28,0.155755,0.156686,0.154081,0.156185,0.156185,0
2004-10-29,0.155395,0.157354,0.154290,0.156954,0.156954,0
2004-11-01,0.157562,0.157562,0.156109,0.156184,0.156184,0
2004-11-02,0.156226,0.156289,0.154854,0.155596,0.155596,0
2004-11-03,0.155584,0.157366,0.154967,0.157154,0.157154,0
2004-11-04,0.157178,0.158225,0.156865,0.157535,0.157535,0
2004-11-05,0.157555,0.158677,0.156191,0.158677,0.158677,0
2004-11-08,0.158459,0.158859,0.156762,0.156779,0.156779,0
2004-11-09,0.156782,0.157580,0.156331,0.156937,0.156937,0
2004-11-10,0.156929,0.159008,0.156666,0.157846,0.157846,0
2004-11-11,0.157831,0.158856,0.157674,0.158494,0.158494,0
2004-11-12,0.158481,0.160272,0.158464,0.160118,0.160118,0
2004-11-15,0.160067,0.160658,0.159558,0.159701,0.159701,0
2004-11-16,0.159541,0.160733,0.159446,0.160064,0.160064,0
2004-11-17,0.159962,0.161186,0.159875,0.160655,0.160655,0
2004-11-18,0.160583,0.161051,0.159112,0.159441,0.159441,0
2004-11-19,0.159479,0.160702,0.159368,0.159724,0.159724,0
2004-11-22,0.159867,0.160259,0.159271,0.160077,0.160077,0
2004-11-23,0.160000,0.160823,0.159258,0.160705,0.160705,0
2004-11-24,0.160728,0.161988,0.160539,0.161739,0.161739,0
2004-11-25,0.161734,0.163905,0.161496,0.163618,0.163618,0
2004-11-26,0.163618,0.164498,0.162565,0.163749,0.163749,0
2004-11-29,0.163757,0.164536,0.163311,0.163706,0.163706,0
2004-11-30,0.163674,0.164352,0.162729,0.162888,0.162888,0
2004-12-01,0.162882,0.163889,0.162803,0.163396,0.163396,0
2004-12-02,0.163420,0.163840,0.161820,0.161836,0.161836,0
2004-12-03,0.161844,0.165188,0.161483,0.164921,0.164921,0
2004-12-06,0.164932,0.165467,0.164463,0.164549,0.164549,0
2004-12-07,0.164555,0.165582,0.163865,0.164258,0.164258,0
2004-12-08,0.164220,0.164285,0.160565,0.162332,0.162332,0
2004-12-09,0.162332,0.162480,0.160403,0.161197,0.161197,0
2004-12-10,0.161080,0.161384,0.159502,0.161134,0.161134,0
2004-12-13,0.161088,0.162396,0.161020,0.162198,0.162198,0
2004-12-14,0.162211,0.162633,0.161228,0.161825,0.161825,0
2004-12-15,0.161736,0.163720,0.161153,0.163364,0.163364,0
2004-12-16,0.163385,0.164171,0.161270,0.161619,0.161619,0
2004-12-17,0.161619,0.162554,0.161134,0.162098,0.162098,0
2004-12-20,0.162130,0.162882,0.161859,0.162124,0.162124,0
2004-12-21,0.162109,0.162580,0.161598,0.161831,0.161831,0
2004-12-22,0.161841,0.161930,0.161145,0.161632,0.161632,0
2004-12-23,0.161642,0.163369,0.161415,0.163311,0.163311,0
2004-12-24,0.163215,0.163792,0.162981,0.163345,0.163345,0
2004-12-27,0.163399,0.164965,0.163180,0.164658,0.164658,0
2004-12-28,0.164663,0.165068,0.164174,0.164468,0.164468,0
2004-12-29,0.164457,0.165044,0.163951,0.164457,0.164457,0
2004-12-30,0.164471,0.165659,0.164360,0.165467,0.165467,0
2004-12-31,0.165451,0.165881,0.164363,0.164758,0.164758,0
2005-01-03,0.164908,0.165071,0.162813,0.163551,0.163551,0
2005-01-04,0.163546,0.163881,0.160054,0.160467,0.160467,0
2005-01-05,0.160406,0.161064,0.159279,0.160640,0.160640,0
2005-01-06,0.160594,0.160746,0.159279,0.159393,0.159393,0
2005-01-07,0.159385,0.160966,0.158341,0.158594,0.158594,0
2005-01-10,0.158965,0.159579,0.158791,0.159337,0.159337,0
2005-01-11,0.159342,0.160728,0.159251,0.159982,0.159982,0
2005-01-12,0.159987,0.162230,0.159505,0.161854,0.161854,0
2005-01-13,0.161859,0.161970,0.161057,0.161475,0.161475,0
2005-01-14,0.161483,0.161512,0.159693,0.160351,0.160351,0
2005-01-17,0.159887,0.160187,0.158955,0.159203,0.159203,0
2005-01-18,0.159203,0.160274,0.158801,0.159515,0.159515,0
2005-01-19,0.159520,0.160942,0.158826,0.159309,0.159309,0
2005-01-20,0.159304,0.159541,0.157906,0.158138,0.158138,0
2005-01-21,0.158133,0.159286,0.157811,0.158839,0.158839,0
2005-01-24,0.158826,0.159788,0.158728,0.158972,0.158972,0
2005-01-25,0.159051,0.159528,0.157721,0.157843,0.157843,0
2005-01-26,0.157871,0.158783,0.157580,0.158557,0.158557,0
2005-01-27,0.158557,0.158876,0.157649,0.158115,0.158115,0
2005-01-28,0.158103,0.158551,0.157309,0.158213,0.158213,0
2005-01-31,0.157848,0.158155,0.157055,0.157290,0.157290,0
2005-02-01,0.157297,0.157726,0.156860,0.157582,0.157582,0
2005-02-02,0.157570,0.158446,0.157527,0.157928,0.157928,0
2005-02-03,0.157923,0.157945,0.156453,0.156536,0.156536,0
2005-02-04,0.156536,0.157356,0.155202,0.155287,0.155287,0
2005-02-07,0.155070,0.155137,0.152311,0.152532,0.152532,0
2005-02-08,0.152602,0.153327,0.151757,0.152267,0.152267,0
2005-02-09,0.152256,0.153226,0.152098,0.152779,0.152779,0
2005-02-10,0.152739,0.153330,0.151146,0.152858,0.152858,0
2005-02-11,0.152858,0.153081,0.152423,0.152672,0.152672,0
2005-02-14,0.152765,0.154665,0.152669,0.154383,0.154383,0
2005-02-15,0.154371,0.155804,0.154266,0.155456,0.155456,0
2005-02-16,0.155439,0.156323,0.155010,0.155851,0.155851,0
2005-02-17,0.155834,0.157339,0.155598,0.157245,0.157245,0
2005-02-18,0.157262,0.157988,0.157028,0.157515,0.157515,0
2005-02-21,0.157657,0.158198,0.157332,0.157906,0.157906,0
2005-02-22,0.157903,0.160619,0.157796,0.160521,0.160521,0
2005-02-23,0.160496,0.160692,0.159783,0.160233,0.160233,0
2005-02-24,0.160220,0.161134,0.159795,0.159931,0.159931,0
2005-02-25,0.159926,0.160643,0.159132,0.160377,0.160377,0
2005-02-28,0.160666,0.161577,0.160480,0.160790,0.160790,0
2005-03-01,0.160862,0.161353,0.160233,0.160692,0.160692,0
2005-03-02,0.160674,0.160865,0.159518,0.160226,0.160226,0
2005-03-03,0.160244,0.160395,0.159408,0.159495,0.159495,0
2005-03-04,0.159525,0.161621,0.159332,0.161595,0.161595,0
2005-03-07,0.160609,0.161400,0.160521,0.161389,0.161389,0
2005-03-08,0.161319,0.163225,0.161199,0.163145,0.163145,0
2005-03-09,0.163140,0.163934,0.162734,0.163239,0.163239,0
2005-03-10,0.163271,0.164595,0.163111,0.164411,0.164411,0
2005-03-11,0.164376,0.165003,0.164010,0.164709,0.164709,0
2005-03-14,0.165022,0.165044,0.163281,0.163642,0.163642,0
2005-03-15,0.163680,0.163854,0.162596,0.162805,0.162805,0
2005-03-16,0.162808,0.164549,0.162620,0.164336,0.164336,0
2005-03-17,0.164355,0.164880,0.163859,0.164422,0.164422,0
2005-03-18,0.164414,0.164487,0.163185,0.163953,0.163953,0
2005-03-21,0.163661,0.163680,0.161329,0.161493,0.161493,0
2005-03-22,0.161556,0.161786,0.159829,0.160033,0.160033,0
2005-03-23,0.160038,0.160167,0.158260,0.158634,0.158634,0
2005-03-24,0.158692,0.159010,0.157642,0.157676,0.157676,0
2005-03-25,0.157659,0.158175,0.157652,0.157898,0.157898,0
2005-03-28,0.157853,0.157990,0.156304,0.157028,0.157028,0
2005-03-29,0.157035,0.157764,0.156853,0.157632,0.157632,0
2005-03-30,0.157664,0.158677,0.157438,0.157801,0.157801,0
2005-03-31,0.157801,0.158861,0.157503,0.157783,0.157783,0
2005-04-01,0.157764,0.159139,0.157075,0.157423,0.157423,0
2005-04-04,0.157327,0.157622,0.156544,0.156912,0.156912,0
2005-04-05,0.156860,0.157788,0.156585,0.157572,0.157572,0
2005-04-06,0.157572,0.158280,0.157250,0.157510,0.157510,0
2005-04-07,0.157527,0.158562,0.157220,0.157307,0.157307,0
2005-04-08,0.157307,0.158140,0.156686,0.158108,0.158108,0
2005-04-11,0.157560,0.158907,0.157518,0.158453,0.158453,0
2005-04-12,0.158466,0.158983,0.157292,0.157833,0.157833,0
2005-04-13,0.157846,0.158341,0.156838,0.157067,0.157067,0
2005-04-14,0.157146,0.157171,0.155140,0.155446,0.155446,0
2005-04-15,0.155415,0.157275,0.155222,0.156969,0.156969,0
2005-04-18,0.156998,0.158929,0.156615,0.158474,0.158474,0
2005-04-19,0.158461,0.159530,0.158280,0.159373,0.159373,0
2005-04-20,0.159464,0.160488,0.158770,0.160197,0.160197,0
2005-04-21,0.160197,0.160785,0.159663,0.160044,0.160044,0
2005-04-22,0.160110,0.160601,0.159750,0.160192,0.160192,0
2005-04-25,0.160126,0.160205,0.158904,0.159653,0.159653,0
2005-04-26,0.159658,0.160128,0.159226,0.159755,0.159755,0
2005-04-27,0.159701,0.159928,0.158748,0.158922,0.158922,0
2005-04-28,0.158929,0.159274,0.158348,0.158692,0.158692,0
2005-04-29,0.158723,0.159434,0.158220,0.158366,0.158366,0
2005-05-02,0.158341,0.158363,0.157866,0.158010,0.158010,0
2005-05-03,0.158023,0.159008,0.157771,0.158612,0.158612,0
2005-05-04,0.158592,0.160023,0.158484,0.159724,0.159724,0
2005-05-05,0.159719,0.160020,0.159449,0.159783,0.159783,0
2005-05-06,0.159765,0.159972,0.157744,0.157916,0.157916,0
2005-05-09,0.157813,0.158836,0.157446,0.158464,0.158464,0
2005-05-10,0.158471,0.159200,0.157796,0.159079,0.159079,0
2005-05-11,0.159175,0.159627,0.158138,0.158546,0.158546,0
2005-05-12,0.158544,0.158602,0.156573,0.156681,0.156681,0
2005-05-13,0.156669,0.156826,0.155603,0.155603,0.155603,0
2005-05-16,0.155615,0.156262,0.155410,0.156240,0.156240,0
2005-05-17,0.156155,0.156651,0.155611,0.155707,0.155707,0
2005-05-18,0.155674,0.156590,0.155487,0.156365,0.156365,0
2005-05-19,0.156353,0.156433,0.155400,0.155924,0.155924,0
2005-05-20,0.155911,0.156152,0.154438,0.154813,0.154813,0
2005-05-23,0.154648,0.155364,0.154357,0.154741,0.154741,0
2005-05-24,0.154736,0.156169,0.154686,0.155463,0.155463,0
2005-05-25,0.155504,0.157225,0.155393,0.157011,0.157011,0
2005-05-26,0.156991,0.157220,0.156294,0.156485,0.156485,0
2005-05-27,0.156534,0.157958,0.156453,0.157590,0.157590,0
2005-05-30,0.157230,0.157547,0.156279,0.156649,0.156649,0
2005-05-31,0.156644,0.156688,0.154875,0.155005,0.155005,0
2005-06-01,0.155005,0.155715,0.154119,0.154421,0.154421,0
2005-06-02,0.154381,0.155436,0.154347,0.155207,0.155207,0
2005-06-03,0.155137,0.155987,0.154540,0.154832,0.154832,0
2005-06-06,0.154895,0.156399,0.154784,0.155802,0.155802,0
2005-06-07,0.155797,0.156590,0.155543,0.156065,0.156065,0
2005-06-08,0.156091,0.156701,0.154404,0.154710,0.154710,0
2005-06-09,0.154698,0.155159,0.154266,0.154823,0.154823,0
2005-06-10,0.154756,0.156204,0.154276,0.154775,0.154775,0
2005-06-13,0.154462,0.154571,0.153210,0.153953,0.153953,0
2005-06-14,0.153946,0.154502,0.152630,0.152978,0.152978,0
2005-06-15,0.153069,0.153967,0.152544,0.153674,0.153674,0
2005-06-16,0.153714,0.154426,0.153034,0.153752,0.153752,0
2005-06-17,0.153714,0.155885,0.153664,0.155853,0.155853,0
2005-06-20,0.154907,0.155642,0.154292,0.154631,0.154631,0
2005-06-21,0.154509,0.155130,0.153442,0.154914,0.154914,0
2005-06-22,0.154983,0.155231,0.153638,0.153936,0.153936,0
2005-06-23,0.153901,0.154269,0.151368,0.151600,0.151600,0
2005-06-24,0.151605,0.152427,0.151076,0.152307,0.152307,0
